Store,Date,DayOfWeek,Sales,Customers,Promo,POST_Promo,POST_Customers,POST_Sales
512,2014-02-26,3,4511.0,1222,0,0,529,4406
513,2014-02-26,3,13243.0,1677,0,0,472,10963
514,2014-02-26,3,4247.0,527,0,0,1038,5564
515,2014-02-26,3,6220.0,602,0,0,310,4023
516,2014-02-26,3,4357.0,670,0,0,672,7546
517,2014-02-26,3,3863.0,486,0,0,1346,6433
518,2014-02-26,3,4446.0,421,0,0,711,5034
519,2014-02-26,3,3308.0,429,0,0,694,4651
520,2014-02-26,3,3459.0,371,0,0,1430,5219
521,2014-02-26,3,4938.0,430,0,0,572,4146
522,2014-02-26,3,5955.0,527,0,0,418,3980
523,2014-02-26,3,10425.0,1391,0,0,898,9433
524,2014-02-26,3,6180.0,755,0,0,430,6381
525,2014-02-26,3,7571.0,746,0,0,962,7309
526,2014-02-26,3,9348.0,1420,0,0,1761,11630
527,2014-02-26,3,8729.0,889,0,0,496,4226
528,2014-02-26,3,7812.0,848,0,0,390,2722
529,2014-02-26,3,5319.0,609,0,0,992,7554
530,2014-02-26,3,2433.0,360,0,0,857,3429
531,2014-02-26,3,3675.0,544,0,0,541,4368
532,2014-02-26,3,14177.0,1804,0,0,986,8938
533,2014-02-26,3,7576.0,788,0,0,580,6391
534,2014-02-26,3,4778.0,409,0,0,380,4361
535,2014-02-26,3,8456.0,1086,0,0,566,6531
536,2014-02-26,3,6631.0,804,0,0,812,6861
537,2014-02-26,3,4643.0,566,0,0,899,6111
538,2014-02-26,3,3118.0,523,0,0,627,4093
539,2014-02-26,3,8981.0,1005,0,0,1061,9252
540,2014-02-26,3,4052.0,337,0,0,611,5567
541,2014-02-26,3,5062.0,740,0,0,510,6459
542,2014-02-26,3,5328.0,504,0,0,854,5732
543,2014-02-26,3,1728.0,197,0,0,775,4094
544,2014-02-26,3,10021.0,1525,0,0,597,6957
545,2014-02-26,3,7896.0,921,0,0,286,2732
546,2014-02-26,3,10597.0,1407,0,0,665,7103
547,2014-02-26,3,5064.0,393,0,0,992,6016
548,2014-02-26,3,3314.0,327,0,0,797,4898
549,2014-02-26,3,3721.0,532,0,0,547,4069
550,2014-02-26,3,4631.0,421,0,0,284,3276
551,2014-02-26,3,5650.0,928,0,0,1581,6276
552,2014-02-26,3,5004.0,556,0,0,576,5369
553,2014-02-26,3,3972.0,462,0,0,804,4774
554,2014-02-26,3,3797.0,528,0,0,414,3516
555,2014-02-26,3,3758.0,405,0,0,455,3824
556,2014-02-26,3,5862.0,744,0,0,851,5960
557,2014-02-26,3,3707.0,637,0,0,421,4035
558,2014-02-26,3,2336.0,402,0,0,507,2139
559,2014-02-26,3,5098.0,696,0,0,631,4572
560,2014-02-26,3,9506.0,1275,0,0,747,7046
561,2014-02-26,3,4785.0,571,0,0,578,5061
562,2014-02-26,3,16296.0,2928,0,0,674,9083
563,2014-02-26,3,4829.0,648,0,0,914,5499
564,2014-02-26,3,5221.0,538,0,0,738,2758
565,2014-02-26,3,5125.0,732,0,0,1047,6950
566,2014-02-26,3,3747.0,453,0,0,1079,5072
567,2014-02-26,3,3881.0,575,0,0,549,3851
568,2014-02-26,3,3479.0,352,0,0,964,4390
569,2014-02-26,3,4037.0,659,0,0,295,3062
570,2014-02-26,3,4634.0,712,0,0,576,3684
571,2014-02-26,3,5853.0,445,0,0,650,6152
572,2014-02-26,3,5104.0,469,0,0,324,3903
573,2014-02-26,3,3438.0,317,0,0,804,4233
574,2014-02-26,3,6546.0,560,0,0,434,4244
575,2014-02-26,3,3779.0,440,0,0,663,4303
576,2014-02-26,3,5158.0,761,0,0,752,4794
577,2014-02-26,3,4139.0,557,0,0,1324,5298
578,2014-02-26,3,5277.0,558,0,0,770,6013
579,2014-02-26,3,6248.0,772,0,0,1127,6974
580,2014-02-26,3,8096.0,1412,0,0,566,6271
581,2014-02-26,3,4188.0,562,0,0,307,2953
582,2014-02-26,3,5175.0,699,0,0,315,4501
583,2014-02-26,3,3605.0,404,0,0,759,3900
584,2014-02-26,3,3896.0,398,0,0,497,3845
585,2014-02-26,3,5063.0,908,0,0,1077,5481
586,2014-02-26,3,11826.0,1998,0,0,460,3404
587,2014-02-26,3,6208.0,496,0,0,798,6953
588,2014-02-26,3,4552.0,561,0,0,592,5017
589,2014-02-26,3,3641.0,448,0,0,591,3527
590,2014-02-26,3,3722.0,350,0,0,388,4050
591,2014-02-26,3,5093.0,515,0,0,513,3026
592,2014-02-26,3,4491.0,651,0,0,457,4332
593,2014-02-26,3,6772.0,977,0,0,797,5759
594,2014-02-26,3,3557.0,442,0,0,705,4071
595,2014-02-26,3,11518.0,1380,0,0,548,5632
596,2014-02-26,3,3171.0,585,0,0,223,3019
597,2014-02-26,3,4294.0,673,0,0,843,4922
598,2014-02-26,3,4377.0,623,0,0,486,3776
599,2014-02-26,3,6649.0,703,0,0,679,6837
600,2014-02-26,3,4368.0,442,0,0,743,5694
601,2014-02-26,3,3981.0,336,0,0,243,2983
602,2014-02-26,3,5514.0,588,0,0,308,3633
603,2014-02-26,3,5145.0,822,0,0,501,5082
604,2014-02-26,3,6800.0,508,0,0,483,4559
605,2014-02-26,3,4522.0,386,0,0,343,3833
606,2014-02-26,3,4501.0,576,0,0,747,4910
607,2014-02-26,3,2396.0,295,0,0,461,4171
608,2014-02-26,3,6564.0,781,0,0,1460,9395
609,2014-02-26,3,4028.0,497,0,0,566,3666
610,2014-02-26,3,2881.0,432,0,0,665,4597
611,2014-02-26,3,5042.0,437,0,0,308,4483
612,2014-02-26,3,5197.0,305,0,0,510,4753
613,2014-02-26,3,4984.0,800,0,0,789,8676
614,2014-02-26,3,5349.0,828,0,0,3256,6272
615,2014-02-26,3,6822.0,991,0,0,537,4564
616,2014-02-26,3,7074.0,764,0,0,775,6821
617,2014-02-26,3,4865.0,493,0,0,424,3875
618,2014-02-26,3,4744.0,417,0,0,827,5532
619,2014-02-26,3,3352.0,401,0,0,100,1365
620,2014-02-26,3,6544.0,618,0,0,528,5644
621,2014-02-26,3,5816.0,865,0,0,791,5783
622,2014-02-26,3,3414.0,392,0,0,1155,3943
623,2014-02-26,3,6819.0,930,0,0,549,5089
624,2014-02-26,3,6332.0,712,0,0,406,5050
625,2014-02-26,3,6020.0,657,0,0,375,3845
626,2014-02-26,3,5948.0,587,0,0,427,5591
627,2014-02-26,3,4437.0,514,0,0,393,4140
628,2014-02-26,3,4387.0,644,0,0,950,6086
629,2014-02-26,3,5800.0,583,0,0,912,7111
630,2014-02-26,3,6211.0,813,0,0,378,4762
631,2014-02-26,3,3978.0,523,0,0,983,5532
632,2014-02-26,3,5562.0,773,0,0,319,5490
633,2014-02-26,3,5889.0,496,0,0,475,4640
634,2014-02-26,3,4646.0,524,0,0,2084,6712
635,2014-02-26,3,3779.0,438,0,0,887,5563
636,2014-02-26,3,2910.0,457,0,0,754,5779
637,2014-02-26,3,7282.0,694,0,0,491,5524
638,2014-02-26,3,4185.0,394,0,0,755,5333
639,2014-02-26,3,4812.0,564,0,0,637,4708
640,2014-02-26,3,8628.0,764,0,0,236,4002
641,2014-02-26,3,4757.0,489,0,0,891,6107
642,2014-02-26,3,2940.0,455,0,0,1031,3205
643,2014-02-26,3,5672.0,819,0,0,-627,3544
644,2014-02-26,3,7205.0,881,0,0,674,6924
645,2014-02-26,3,7406.0,1055,0,0,697,7480
646,2014-02-26,3,4250.0,668,0,0,728,4506
647,2014-02-26,3,4013.0,554,0,0,614,4614
648,2014-02-26,3,4363.0,468,0,0,401,5544
649,2014-02-26,3,2710.0,342,0,0,2172,4406
650,2014-02-26,3,4720.0,567,0,0,604,5917
651,2014-02-26,3,8480.0,1111,0,0,470,4310
652,2014-02-26,3,4045.0,496,0,0,378,4219
653,2014-02-26,3,4945.0,495,0,0,418,4343
654,2014-02-26,3,5148.0,632,0,0,592,5285
655,2014-02-26,3,5900.0,571,0,0,345,2975
656,2014-02-26,3,2480.0,326,0,0,760,2639
657,2014-02-26,3,4715.0,674,0,0,1194,6350
658,2014-02-26,3,4408.0,517,0,0,395,5217
659,2014-02-26,3,4186.0,603,0,0,382,4310
660,2014-02-26,3,3152.0,443,0,0,535,3557
661,2014-02-26,3,4966.0,474,0,0,464,4334
662,2014-02-26,3,5358.0,570,0,0,532,6296
663,2014-02-26,3,3776.0,589,0,0,289,1923
664,2014-02-26,3,3292.0,496,0,0,562,3612
665,2014-02-26,3,6397.0,1216,0,0,357,5404
666,2014-02-26,3,4374.0,480,0,0,673,6211
667,2014-02-26,3,5853.0,619,0,0,879,7733
668,2014-02-26,3,6687.0,1002,0,0,1216,8372
669,2014-02-26,3,3728.0,340,0,0,855,4610
670,2014-02-26,3,4778.0,619,0,0,701,5054
671,2014-02-26,3,5268.0,551,0,0,376,3385
672,2014-02-26,3,6212.0,1096,0,0,425,4701
673,2014-02-26,3,4879.0,475,0,0,1208,7868
674,2014-02-26,3,6754.0,983,0,0,944,7818
675,2014-02-26,3,2784.0,347,0,0,372,2778
676,2014-02-26,3,6148.0,1594,0,0,402,5666
677,2014-02-26,3,6159.0,538,0,0,527,6481
678,2014-02-26,3,4960.0,690,0,0,685,5289
679,2014-02-26,3,8018.0,971,0,0,249,3761
680,2014-02-26,3,3381.0,602,0,0,629,2683
681,2014-02-26,3,3295.0,505,0,0,532,3213
682,2014-02-26,3,9724.0,1644,0,0,559,6672
683,2014-02-26,3,7612.0,790,0,0,553,6174
684,2014-02-26,3,5925.0,497,0,0,581,5959
685,2014-02-26,3,5032.0,546,0,0,418,4158
686,2014-02-26,3,4978.0,679,0,0,801,5293
687,2014-02-26,3,7323.0,756,0,0,457,4574
688,2014-02-26,3,2667.0,303,0,0,1204,4167
689,2014-02-26,3,5118.0,576,0,0,574,5315
690,2014-02-26,3,4824.0,765,0,0,619,6054
691,2014-02-26,3,7637.0,641,0,0,217,3478
692,2014-02-26,3,4917.0,657,0,0,319,3868
693,2014-02-26,3,3688.0,330,0,0,722,5513
694,2014-02-26,3,6254.0,723,0,0,1045,7262
695,2014-02-26,3,4029.0,469,0,0,346,3078
696,2014-02-26,3,5634.0,854,0,0,870,6861
697,2014-02-26,3,8214.0,890,0,0,616,5046
698,2014-02-26,3,13492.0,1793,0,0,582,7039
699,2014-02-26,3,6126.0,831,0,0,2913,8652
700,2014-02-26,3,3608.0,515,0,0,879,3583
701,2014-02-26,3,3767.0,503,0,0,416,4753
702,2014-02-26,3,2614.0,249,0,0,746,4543
703,2014-02-26,3,3195.0,389,0,0,1154,3385
704,2014-02-26,3,8066.0,963,0,0,812,7612
705,2014-02-26,3,6315.0,885,0,0,868,5995
706,2014-02-26,3,4283.0,419,0,0,527,5014
707,2014-02-26,3,6285.0,769,0,0,759,6278
708,2014-02-26,3,2402.0,327,0,0,544,3867
709,2014-02-26,3,9544.0,1375,0,0,634,6192
710,2014-02-26,3,3401.0,281,0,0,745,4153
711,2014-02-26,3,5075.0,458,0,0,520,5341
712,2014-02-26,3,4712.0,505,0,0,708,5674
713,2014-02-26,3,7733.0,1130,0,0,666,7131
714,2014-02-26,3,3600.0,302,0,0,523,3656
715,2014-02-26,3,5480.0,694,0,0,589,5124
716,2014-02-26,3,3947.0,371,0,0,291,4648
717,2014-02-26,3,3597.0,457,0,0,354,4383
718,2014-02-26,3,6015.0,747,0,0,443,5658
719,2014-02-26,3,3499.0,306,0,0,441,5574
720,2014-02-26,3,5375.0,623,0,0,609,5669
721,2014-02-26,3,6035.0,662,0,0,451,5395
722,2014-02-26,3,7794.0,1353,0,0,371,2796
723,2014-02-26,3,4423.0,410,0,0,642,5211
724,2014-02-26,3,6383.0,679,0,0,707,5467
725,2014-02-26,3,4287.0,476,0,0,449,3342
726,2014-02-26,3,7153.0,769,0,0,744,8198
727,2014-02-26,3,3826.0,427,0,0,534,3184
728,2014-02-26,3,4296.0,416,0,0,803,3524
729,2014-02-26,3,7686.0,898,0,0,1116,9164
730,2014-02-26,3,5773.0,820,0,0,1194,7014
731,2014-02-26,3,7538.0,955,0,0,886,6826
732,2014-02-26,3,3615.0,477,0,0,439,3444
733,2014-02-26,3,15968.0,3690,0,0,757,10248
734,2014-02-26,3,5116.0,564,0,0,530,6815
735,2014-02-26,3,3261.0,388,0,0,419,4105
736,2014-02-26,3,3665.0,390,0,0,403,3282
737,2014-02-26,3,4876.0,766,0,0,404,4225
738,2014-02-26,3,6990.0,632,0,0,527,4973
739,2014-02-26,3,6070.0,572,0,0,799,7792
740,2014-02-26,3,5141.0,433,0,0,706,4333
741,2014-02-26,3,5040.0,726,0,0,290,3792
742,2014-02-26,3,5443.0,674,0,0,929,8219
743,2014-02-26,3,2929.0,356,0,0,276,2846
744,2014-02-26,3,5905.0,712,0,0,916,6129
745,2014-02-26,3,5908.0,743,0,0,493,5632
746,2014-02-26,3,4426.0,423,0,0,462,4369
747,2014-02-26,3,5253.0,490,0,0,487,5435
748,2014-02-26,3,4991.0,445,0,0,416,4391
749,2014-02-26,3,4183.0,580,0,0,514,5705
750,2014-02-26,3,3375.0,324,0,0,614,4306
751,2014-02-26,3,3530.0,544,0,0,804,3793
752,2014-02-26,3,4159.0,423,0,0,640,4242
753,2014-02-26,3,6656.0,662,0,0,327,4092
754,2014-02-26,3,4534.0,659,0,0,626,5436
755,2014-02-26,3,7427.0,739,0,0,529,4875
756,2014-02-26,3,11583.0,1829,0,0,473,6151
757,2014-02-26,3,5077.0,493,0,0,518,4561
758,2014-02-26,3,4394.0,663,0,0,817,5251
759,2014-02-26,3,6099.0,772,0,0,798,6202
760,2014-02-26,3,6295.0,1075,0,0,443,5974
761,2014-02-26,3,7075.0,853,0,0,1240,9425
762,2014-02-26,3,2950.0,305,0,0,423,3221
763,2014-02-26,3,4776.0,481,0,0,1050,5952
764,2014-02-26,3,3786.0,489,0,0,956,5198
765,2014-02-26,3,7999.0,731,0,0,657,6051
766,2014-02-26,3,4434.0,388,0,0,620,4116
767,2014-02-26,3,4625.0,524,0,0,533,5049
768,2014-02-26,3,9775.0,1137,0,0,785,8869
769,2014-02-26,3,9127.0,2903,0,0,650,8490
770,2014-02-26,3,5626.0,732,0,0,451,3558
771,2014-02-26,3,5143.0,626,0,0,918,5788
772,2014-02-26,3,3197.0,465,0,0,579,3641
773,2014-02-26,3,4542.0,727,0,0,456,4553
774,2014-02-26,3,4287.0,609,0,0,621,4347
775,2014-02-26,3,6591.0,549,0,0,330,4210
776,2014-02-26,3,4439.0,539,0,0,329,2918
777,2014-02-26,3,3526.0,317,0,0,582,4100
778,2014-02-26,3,4193.0,670,0,0,1591,6462
779,2014-02-26,3,4937.0,582,0,0,828,5654
780,2014-02-26,3,4484.0,599,0,0,555,4732
781,2014-02-26,3,3903.0,590,0,0,352,2709
782,2014-02-26,3,4179.0,445,0,0,552,4216
783,2014-02-26,3,4633.0,530,0,0,461,5105
784,2014-02-26,3,7396.0,908,0,0,767,6637
785,2014-02-26,3,4752.0,453,0,0,583,5380
786,2014-02-26,3,2465.0,457,0,0,770,1371
787,2014-02-26,3,7340.0,930,0,0,776,6489
788,2014-02-26,3,14740.0,1604,0,0,801,12045
789,2014-02-26,3,3081.0,466,0,0,663,3821
790,2014-02-26,3,5511.0,554,0,0,1080,6761
791,2014-02-26,3,5826.0,702,0,0,493,5285
792,2014-02-26,3,6022.0,692,0,0,641,5632
793,2014-02-26,3,3049.0,330,0,0,431,1954
794,2014-02-26,3,2724.0,506,0,0,671,3903
795,2014-02-26,3,4268.0,485,0,0,309,3629
796,2014-02-26,3,5262.0,587,0,0,900,6826
797,2014-02-26,3,3078.0,330,0,0,584,4102
798,2014-02-26,3,5056.0,790,0,0,517,4554
799,2014-02-26,3,8544.0,807,0,0,469,4229
800,2014-02-26,3,5309.0,539,0,0,864,6083
801,2014-02-26,3,3110.0,316,0,0,463,3145
802,2014-02-26,3,4438.0,368,0,0,1001,5828
803,2014-02-26,3,3401.0,340,0,0,674,3839
804,2014-02-26,3,4324.0,383,0,0,266,3748
805,2014-02-26,3,3806.0,409,0,0,874,5480
806,2014-02-26,3,5313.0,455,0,0,516,5310
807,2014-02-26,3,7233.0,826,0,0,614,6051
808,2014-02-26,3,5483.0,480,0,0,488,4932
809,2014-02-26,3,7491.0,783,0,0,721,8903
810,2014-02-26,3,4874.0,457,0,0,384,4501
811,2014-02-26,3,3151.0,600,0,0,907,4422
812,2014-02-26,3,4916.0,699,0,0,467,4894
813,2014-02-26,3,5365.0,624,0,0,883,5899
814,2014-02-26,3,6048.0,539,0,0,637,6199
815,2014-02-26,3,7456.0,829,0,0,781,8166
816,2014-02-26,3,4181.0,646,0,0,335,4377
817,2014-02-26,3,18600.0,2841,0,0,474,6706
818,2014-02-26,3,4339.0,504,0,0,753,4407
819,2014-02-26,3,4805.0,459,0,0,2519,6169
820,2014-02-26,3,10390.0,1035,0,0,1066,9265
821,2014-02-26,3,5937.0,802,0,0,1178,8058
822,2014-02-26,3,5285.0,480,0,0,635,5245
823,2014-02-26,3,4371.0,487,0,0,629,4852
824,2014-02-26,3,5919.0,847,0,0,486,5883
825,2014-02-26,3,3393.0,445,0,0,1144,4048
826,2014-02-26,3,8801.0,880,0,0,206,2949
827,2014-02-26,3,8779.0,1258,0,0,282,3054
828,2014-02-26,3,4392.0,578,0,0,371,6400
829,2014-02-26,3,4482.0,681,0,0,944,5445
830,2014-02-26,3,5431.0,541,0,0,3320,6472
831,2014-02-26,3,11961.0,1687,0,0,574,5840
832,2014-02-26,3,4408.0,430,0,0,490,4546
833,2014-02-26,3,4306.0,495,0,0,954,5705
834,2014-02-26,3,4744.0,575,0,0,644,4299
835,2014-02-26,3,3776.0,543,0,0,613,4063
836,2014-02-26,3,4617.0,619,0,0,269,3459
837,2014-02-26,3,5244.0,658,0,0,800,6790
838,2014-02-26,3,6243.0,716,0,0,357,4609
839,2014-02-26,3,4568.0,652,0,0,244,2445
840,2014-02-26,3,6531.0,1047,0,0,890,6491
841,2014-02-26,3,2028.0,351,0,0,698,2522
842,2014-02-26,3,13658.0,930,0,0,733,10150
843,2014-02-26,3,6763.0,861,0,0,470,6820
844,2014-02-26,3,3069.0,418,0,0,570,3265
845,2014-02-26,3,4281.0,330,0,0,360,3607
846,2014-02-26,3,6360.0,701,0,0,523,5640
847,2014-02-26,3,6109.0,932,0,0,530,5096
848,2014-02-26,3,4789.0,640,0,0,521,4420
849,2014-02-26,3,6060.0,760,0,0,2100,9327
850,2014-02-26,3,4269.0,517,0,0,407,5317
851,2014-02-26,3,4459.0,452,0,0,476,4146
852,2014-02-26,3,3839.0,550,0,0,725,4509
853,2014-02-26,3,7189.0,888,0,0,513,5538
854,2014-02-26,3,4376.0,541,0,0,496,5645
855,2014-02-26,3,4186.0,490,0,0,540,5617
856,2014-02-26,3,5065.0,812,0,0,851,5597
857,2014-02-26,3,5182.0,759,0,0,1095,6616
858,2014-02-26,3,3996.0,407,0,0,1501,5689
859,2014-02-26,3,5898.0,616,0,0,761,5213
860,2014-02-26,3,3966.0,575,0,0,458,4781
861,2014-02-26,3,3113.0,520,0,0,1255,3987
862,2014-02-26,3,6912.0,996,0,0,987,6588
863,2014-02-26,3,6072.0,806,0,0,353,4734
864,2014-02-26,3,3446.0,536,0,0,559,3321
865,2014-02-26,3,8163.0,678,0,0,640,7180
866,2014-02-26,3,4713.0,336,0,0,812,6072
867,2014-02-26,3,3453.0,334,0,0,692,1958
868,2014-02-26,3,6445.0,523,0,0,1173,8623
869,2014-02-26,3,4067.0,732,0,0,635,5814
870,2014-02-26,3,5925.0,811,0,0,976,5807
871,2014-02-26,3,4915.0,410,0,0,650,4412
872,2014-02-26,3,8821.0,978,0,0,401,5568
873,2014-02-26,3,3339.0,422,0,0,923,4837
874,2014-02-26,3,3332.0,416,0,0,812,4565
875,2014-02-26,3,4137.0,458,0,0,467,4218
876,2014-02-26,3,6593.0,834,0,0,1078,7521
877,2014-02-26,3,5464.0,856,0,0,440,3927
878,2014-02-26,3,7239.0,753,0,0,712,7337
879,2014-02-26,3,2484.0,260,0,0,780,4837
880,2014-02-26,3,6224.0,756,0,0,268,3318
881,2014-02-26,3,3439.0,589,0,0,767,4060
882,2014-02-26,3,5705.0,815,0,0,1138,6286
883,2014-02-26,3,4813.0,581,0,0,360,4305
884,2014-02-26,3,3938.0,417,0,0,576,5417
885,2014-02-26,3,4832.0,725,0,0,488,3731
886,2014-02-26,3,5648.0,705,0,0,651,5413
887,2014-02-26,3,4753.0,416,0,0,783,5108
888,2014-02-26,3,5338.0,570,0,0,301,4530
889,2014-02-26,3,2990.0,383,0,0,530,3800
890,2014-02-26,3,3686.0,337,0,0,721,4001
891,2014-02-26,3,6628.0,1011,0,0,430,4897
892,2014-02-26,3,4992.0,619,0,0,356,4055
893,2014-02-26,3,5790.0,844,0,0,415,2565
894,2014-02-26,3,6268.0,941,0,0,778,6388
895,2014-02-26,3,7765.0,779,0,0,567,6146
896,2014-02-26,3,5636.0,936,0,0,350,4277
897,2014-02-26,3,1933.0,247,0,0,2833,4938
898,2014-02-26,3,4845.0,617,0,0,1251,6204
899,2014-02-26,3,4029.0,485,0,0,727,3988
900,2014-02-26,3,4282.0,491,0,0,732,5028
901,2014-02-26,3,5596.0,545,0,0,1238,7104
902,2014-02-26,3,4108.0,614,0,0,299,3588
903,2014-02-26,3,9132.0,716,0,0,738,7920
904,2014-02-26,3,3979.0,403,0,0,477,4802
905,2014-02-26,3,5831.0,950,0,0,1033,8846
906,2014-02-26,3,7403.0,1045,0,0,352,4619
907,2014-02-26,3,5177.0,753,0,0,776,6118
908,2014-02-26,3,2632.0,290,0,0,522,3122
909,2014-02-26,3,7078.0,811,0,0,435,4488
910,2014-02-26,3,3646.0,432,0,0,548,4735
911,2014-02-26,3,7863.0,794,0,0,473,4576
912,2014-02-26,3,4447.0,645,0,0,574,4279
913,2014-02-26,3,6984.0,992,0,0,591,6236
914,2014-02-26,3,8070.0,1070,0,0,345,4091
915,2014-02-26,3,4259.0,375,0,0,232,1871
916,2014-02-26,3,4222.0,621,0,0,391,2962
917,2014-02-26,3,5864.0,760,0,0,1545,6492
918,2014-02-26,3,3909.0,497,0,0,847,6117
919,2014-02-26,3,4297.0,633,0,0,560,4100
920,2014-02-26,3,4579.0,532,0,0,510,3961
921,2014-02-26,3,7285.0,962,0,0,1192,7561
922,2014-02-26,3,6111.0,656,0,0,781,7285
923,2014-02-26,3,4399.0,571,0,0,1156,5739
924,2014-02-26,3,3609.0,416,0,0,548,4450
925,2014-02-26,3,4781.0,1050,0,0,719,5848
926,2014-02-26,3,6397.0,548,0,0,748,6609
927,2014-02-26,3,4734.0,737,0,0,710,5014
928,2014-02-26,3,6360.0,581,0,0,335,4510
929,2014-02-26,3,4858.0,661,0,0,308,3888
930,2014-02-26,3,4503.0,861,0,0,376,4091
931,2014-02-26,3,2077.0,307,0,0,401,2780
932,2014-02-26,3,6669.0,725,0,0,365,4608
933,2014-02-26,3,5896.0,856,0,0,711,5192
934,2014-02-26,3,5062.0,599,0,0,473,5714
935,2014-02-26,3,4755.0,555,0,0,658,3945
936,2014-02-26,3,6180.0,866,0,0,900,5399
937,2014-02-26,3,4723.0,419,0,0,504,4580
938,2014-02-26,3,7021.0,796,0,0,471,4770
939,2014-02-26,3,5275.0,544,0,0,306,4028
940,2014-02-26,3,5148.0,622,0,0,355,4311
941,2014-02-26,3,3933.0,480,0,0,410,5207
942,2014-02-26,3,4297.0,350,0,0,768,5291
943,2014-02-26,3,5553.0,486,0,0,425,4445
944,2014-02-26,3,5552.0,992,0,0,582,6041
945,2014-02-26,3,3726.0,512,0,0,526,3938
946,2014-02-26,3,2812.0,422,0,0,698,3432
948,2014-02-26,3,6313.0,1670,0,0,923,7756
949,2014-02-26,3,3945.0,448,0,0,352,3176
950,2014-02-26,3,4189.0,523,0,0,270,2726
951,2014-02-26,3,5273.0,587,0,0,456,3432
952,2014-02-26,3,5146.0,464,0,0,219,2594
953,2014-02-26,3,3797.0,466,0,0,1375,510
954,2014-02-26,3,5564.0,878,0,0,515,4583
955,2014-02-26,3,5235.0,526,0,0,659,-525
956,2014-02-26,3,3426.0,551,0,0,528,4950
957,2014-02-26,3,6621.0,827,0,0,777,7098
958,2014-02-26,3,3275.0,507,0,0,222,1878
959,2014-02-26,3,5539.0,670,0,0,350,6803
960,2014-02-26,3,4456.0,419,0,0,525,5962
961,2014-02-26,3,5206.0,609,0,0,530,3346
962,2014-02-26,3,5033.0,757,0,0,411,4900
963,2014-02-26,3,7782.0,832,0,0,481,4196
964,2014-02-26,3,6595.0,1096,0,0,346,2487
965,2014-02-26,3,6513.0,809,0,0,471,5231
966,2014-02-26,3,4833.0,635,0,0,839,5327
967,2014-02-26,3,6588.0,802,0,0,492,5485
968,2014-02-26,3,5666.0,741,0,0,643,4309
969,2014-02-26,3,2971.0,593,0,0,524,2339
970,2014-02-26,3,3124.0,427,0,0,798,3442
971,2014-02-26,3,5948.0,752,0,0,480,5009
972,2014-02-26,3,2404.0,335,0,0,570,2876
973,2014-02-26,3,4775.0,677,0,0,694,4801
974,2014-02-26,3,10287.0,1499,0,0,1317,9853
975,2014-02-26,3,5733.0,690,0,0,458,5237
976,2014-02-26,3,5345.0,653,0,0,359,4687
977,2014-02-26,3,3382.0,399,0,0,835,4909
978,2014-02-26,3,5449.0,862,0,0,291,3334
979,2014-02-26,3,3827.0,497,0,0,766,4479
980,2014-02-26,3,6729.0,603,0,0,330,4236
981,2014-02-26,3,5509.0,583,0,0,1000,6859
982,2014-02-26,3,5157.0,496,0,0,724,5741
983,2014-02-26,3,9389.0,1369,0,0,618,7376
984,2014-02-26,3,4362.0,644,0,0,1710,7837
985,2014-02-26,3,4947.0,581,0,0,447,5085
986,2014-02-26,3,4481.0,699,0,0,1212,5943
987,2014-02-26,3,5030.0,773,0,0,797,5582
988,2014-02-26,3,3850.0,663,0,0,392,3523
989,2014-02-26,3,4622.0,566,0,0,422,3678
990,2014-02-26,3,3887.0,393,0,0,1080,5791
991,2014-02-26,3,5023.0,506,0,0,997,6060
992,2014-02-26,3,5699.0,764,0,0,428,5386
993,2014-02-26,3,4502.0,530,0,0,832,5301
994,2014-02-26,3,3344.0,381,0,0,502,3545
995,2014-02-26,3,7144.0,653,0,0,-528,3285
996,2014-02-26,3,4398.0,532,0,0,385,4228
997,2014-02-26,3,3504.0,332,0,0,916,5733
998,2014-02-26,3,2846.0,419,0,0,455,3492
999,2014-02-26,3,6017.0,476,0,0,417,3776
1000,2014-02-26,3,6054.0,624,0,0,341,4820
1001,2014-02-26,3,3333.0,448,0,0,574,3781
1002,2014-02-26,3,4555.0,561,0,0,290,1654
1003,2014-02-26,3,6019.0,732,0,0,430,4647
1004,2014-02-26,3,3596.0,344,0,0,280,2722
1005,2014-02-26,3,4666.0,729,0,0,1474,6065
1006,2014-02-26,3,4400.0,677,0,0,1318,6878
1007,2014-02-26,3,4302.0,632,0,0,633,5668
1008,2014-02-26,3,3775.0,568,0,0,458,4140
1009,2014-02-26,3,3877.0,433,0,0,472,3586
1010,2014-02-26,3,5917.0,619,0,0,704,7570
1011,2014-02-26,3,5564.0,791,0,0,843,6552
1012,2014-02-26,3,4652.0,449,0,0,245,5453
1013,2014-02-26,3,3501.0,445,0,0,570,3622
1014,2014-02-26,3,9504.0,1141,0,0,476,5080
1015,2014-02-26,3,5106.0,475,0,0,430,4814
1016,2014-02-26,3,3897.0,459,0,0,709,4878
1017,2014-02-26,3,5740.0,908,0,0,473,5190
1018,2014-02-26,3,8475.0,1136,0,0,332,4846
1019,2014-02-26,3,5884.0,600,0,0,298,3671
1020,2014-02-26,3,6669.0,910,0,0,422,4783
1021,2014-02-26,3,6516.0,885,0,0,465,5186
1022,2014-02-26,3,5002.0,699,0,0,602,6394
1023,2014-02-26,3,4560.0,521,0,0,1021,5339
